frame_number,track_id,x1,y1,x2,y2
232,107,529,228,1613,579
232,142,1598,113,2171,345
232,145,-368,99,358,319
232,150,240,205,1041,495
232,153,705,338,1614,767
232,154,-1395,1107,773,1834
232,158,-505,264,-174,639
232,160,786,230,1483,471
232,162,520,202,1107,472
232,167,786,403,1676,820
232,168,-37,276,44,625
232,169,737,266,1608,617
232,170,617,286,1329,666
232,177,1156,144,2420,366
232,179,479,215,1071,500
232,180,1166,144,2415,367
233,11,817,308,1580,659
233,12,-60,174,363,419
233,20,-292,377,-190,803
233,26,126,178,371,428
233,36,0,387,110,756
233,45,325,238,758,560
233,65,-135,240,-73,570
233,78,-347,169,-261,408
233,87,439,198,1117,473
233,105,-271,277,-18,609
233,107,514,227,1599,578
233,142,1621,107,2183,334
233,145,-408,94,308,311
233,150,222,205,1024,495
233,153,705,337,1601,765
233,158,-530,264,-198,641
233,160,781,228,1465,466
233,162,499,200,1093,476
233,167,781,402,1662,818
233,168,-35,276,39,621
233,169,730,268,1598,621
233,170,613,285,1323,667
233,177,1144,144,2408,367
233,179,480,235,1085,529
233,180,1151,143,2403,367
233,185,532,210,1068,489
234,11,816,310,1579,660
234,12,-77,174,346,419
234,20,-304,377,-203,802
234,26,120,178,361,429
234,36,0,395,109,765
234,45,318,238,748,560
234,65,-140,240,-78,570
234,78,-362,168,-277,405
234,87,425,197,1100,471
234,105,-288,276,-36,607
234,107,499,225,1585,577
234,142,1643,100,2196,324
234,145,-449,90,258,303
234,150,204,204,1007,495
234,153,706,336,1592,763
234,158,-555,264,-222,643
234,160,775,227,1447,460
234,162,491,199,1084,474
234,167,774,402,1651,820
234,168,-42,275,31,619
234,169,723,269,1587,622
234,170,605,283,1315,667
234,177,1130,143,2397,367
234,179,476,238,1082,535
234,180,1138,144,2393,369
234,185,532,200,1053,471
235,11,815,312,1577,662
235,12,-93,174,329,419
235,20,-317,378,-216,801
235,26,115,179,353,432
235,36,0,402,109,774
235,45,315,239,744,561
235,65,-145,240,-83,570
235,78,-377,166,-293,401
235,87,411,197,1084,469
235,105,-306,276,-55,606
235,107,484,224,1571,576
235,142,1665,94,2209,314
235,150,186,204,990,495
235,153,705,335,1584,762
235,158,-580,264,-246,644
235,160,770,225,1429,454
235,162,483,198,1074,472
235,167,764,403,1641,819
235,168,-50,274,23,617
235,169,720,269,1580,623
235,170,603,282,1303,662
235,177,1117,143,2386,367
235,179,468,240,1072,538
235,180,1126,145,2381,371
235,185,529,197,1033,459
236,11,814,314,1576,664
236,12,-110,174,312,419
236,20,-329,378,-229,799
236,26,114,181,349,436
236,36,-1,409,108,782
236,45,325,239,752,564
236,65,-150,240,-89,570
236,78,-393,164,-309,398
236,87,397,196,1068,468
236,105,-324,276,-74,604
236,107,469,223,1557,575
236,142,1687,87,2221,303
236,150,169,203,973,494
236,153,704,334,1577,763
236,158,-605,265,-269,646
236,160,764,223,1411,448
236,162,480,199,1061,471
236,167,755,403,1630,819
236,168,-58,274,15,615
236,169,719,270,1575,625
236,170,600,282,1295,661
236,177,1104,143,2376,367
236,179,467,234,1068,533
236,180,1114,145,2373,371
236,185,496,197,1045,482
237,11,813,316,1574,666
237,12,-127,174,295,419
237,20,-342,378,-242,798
237,26,116,184,347,440
237,36,-2,416,108,791
237,45,346,240,754,551
237,65,-156,239,-94,569
237,78,-408,163,-325,394
237,87,383,195,1051,466
237,105,-342,276,-93,602
237,107,453,222,1544,575
237,142,1709,81,2234,293
237,150,151,203,956,494
237,153,701,329,1568,759
237,158,-630,265,-293,648
237,160,759,222,1393,442
237,162,471,200,1043,472
237,167,752,403,1621,820
237,168,-65,273,7,613
237,169,736,271,1573,618
237,170,599,282,1290,660
237,177,1091,143,2365,368
237,179,454,239,1045,536
237,180,1101,145,2365,372
237,185,489,205,1051,498
237,189,1138,152,2339,380
238,11,812,319,1573,668
238,12,-144,174,278,419
238,20,-355,378,-255,796
238,26,120,186,346,443
238,36,-3,423,107,800
238,45,333,242,753,565
238,65,-161,239,-99,569
238,78,-423,161,-341,390
238,87,369,194,1035,464
238,105,-360,276,-112,601
238,107,438,220,1530,574
238,150,133,202,939,494
238,153,701,331,1556,758
238,158,-655,265,-317,649
238,160,753,220,1375,436
238,162,464,203,1029,474
238,167,748,403,1608,820
238,168,-73,273,0,610
238,169,740,271,1566,614
238,170,599,283,1291,664
238,177,1078,143,2354,368
238,179,450,247,1025,540
238,180,1089,145,2356,372
238,185,487,211,1052,507
238,189,1127,155,2336,385
239,11,811,321,1571,670
239,12,-161,174,261,419
239,20,-367,378,-268,795
239,26,115,186,336,444
239,36,-4,430,107,809
239,45,334,243,759,572
239,65,-166,239,-104,569
239,78,-439,159,-357,387
239,87,355,193,1019,462
239,105,-377,275,-130,599
239,107,423,219,1516,573
239,150,115,202,922,494
239,153,703,333,1548,758
239,160,747,219,1357,430
239,162,449,204,1021,482
239,167,745,401,1596,818
239,168,-80,272,-8,608
239,169,743,272,1555,610
239,170,595,284,1287,667
239,177,1065,142,2343,368
239,179,470,261,1049,558
239,180,1077,145,2348,373
239,185,485,215,1045,510
239,189,1118,158,2335,389
240,11,809,323,1570,672
240,12,-178,174,244,419
240,20,-380,378,-281,793
240,26,110,186,327,443
240,36,-5,438,106,818
240,45,332,243,757,575
240,65,-171,239,-109,569
240,78,-454,157,-373,383
240,87,341,193,1002,461
240,105,-395,275,-149,598
240,150,98,201,905,494
240,153,702,333,1541,758
240,160,742,217,1339,424
240,162,440,204,1008,484
240,167,741,404,1589,822
240,168,-88,271,-16,606
240,169,730,272,1559,619
240,170,590,283,1280,667
240,177,1051,142,2332,368
240,179,472,253,1051,553
240,180,1065,144,2340,374
240,185,492,218,1030,501
240,189,1106,161,2329,394
241,11,808,325,1568,674
241,12,-195,174,227,419
241,20,-392,379,-294,792
241,26,105,185,318,443
241,36,-6,445,106,827
241,45,329,243,752,575
241,65,-176,239,-114,569
241,78,-469,156,-389,380
241,87,327,192,986,459
241,105,-413,275,-168,596
241,150,80,201,888,493
241,153,699,333,1532,759
241,160,736,215,1321,418
241,162,435,204,993,483
241,167,737,405,1578,823
241,168,-96,271,-24,604
241,169,724,273,1556,624
241,170,588,281,1273,665
241,177,1038,142,2322,368
241,179,467,256,1049,556
241,180,1052,144,2332,374
241,185,477,220,1037,516
241,189,1091,164,2323,399
241,192,1108,163,2306,398
242,11,807,327,1567,676
242,12,-212,173,210,419
242,20,-405,379,-307,790
242,26,101,186,312,445
242,36,-7,452,105,836
242,45,329,243,748,574
242,78,-484,154,-405,376
242,87,313,191,970,457
242,105,-431,275,-187,595
242,150,62,200,871,493
242,153,696,333,1522,758
242,160,731,214,1303,412
242,162,433,204,981,480
242,167,728,405,1569,823
242,168,-103,270,-32,602
242,169,721,276,1553,629
242,170,591,281,1264,659
242,177,1025,142,2311,369
242,179,463,259,1046,560
242,180,1040,144,2324,375
242,185,468,220,1032,520
242,189,1077,165,2311,402
242,192,1100,163,2303,400
243,11,806,329,1565,677
243,12,-229,173,193,419
243,20,-417,379,-320,789
243,26,100,188,309,449
243,36,-7,459,105,845
243,45,333,244,751,574
243,78,-500,152,-421,372
243,87,299,190,953,455
243,105,-448,274,-206,593
243,153,695,332,1513,756
243,160,725,212,1285,406
243,162,432,205,973,480
243,167,720,405,1560,823
243,168,-111,269,-40,599
243,169,717,278,1550,634
243,170,589,281,1258,658
243,177,1012,141,2300,369
243,179,458,262,1043,564
243,180,1028,144,2316,375
243,185,461,220,1025,522
243,189,1066,168,2307,406
243,192,1076,166,2285,404
244,11,805,331,1564,679
244,12,-246,173,176,419
244,20,-430,379,-333,787
244,26,99,190,305,453
244,36,-8,466,104,854
244,45,337,245,757,578
244,87,285,189,937,454
244,105,-466,274,-224,592
244,153,691,329,1508,755
244,160,720,211,1267,401
244,162,427,205,965,481
244,167,711,406,1551,824
244,168,-118,269,-48,597
244,169,714,281,1546,639
244,170,588,282,1256,661
244,177,999,141,2289,369
244,179,454,265,1041,568
244,180,1016,144,2308,376
244,185,456,219,1018,522
244,189,1054,170,2303,410
244,192,1061,168,2273,407
245,11,804,333,1562,681
245,12,-262,173,159,419
245,26,103,192,307,458
245,36,-9,474,104,862
245,45,342,248,764,585
245,87,271,189,921,452
245,153,691,328,1496,750
245,160,714,209,1249,395
245,162,420,204,953,482
245,167,702,406,1542,824
245,168,-126,268,-56,595
245,169,713,283,1542,643
245,170,588,283,1255,663
245,177,985,141,2278,369
245,179,450,268,1038,572
245,180,1003,144,2299,377
245,185,458,220,1015,521
245,189,1042,172,2299,413
245,192,1048,169,2266,409
246,11,803,335,1561,683
246,12,-279,173,142,419
246,26,106,193,307,460
246,36,-10,481,103,871
246,45,352,254,773,591
246,87,257,188,904,450
246,153,691,328,1486,747
246,160,708,207,1231,389
246,162,410,203,943,485
246,167,710,406,1542,825
246,168,-134,268,-64,593
246,169,716,285,1533,641
246,170,586,287,1251,668
246,177,972,141,2268,369
246,179,445,271,1036,576
246,180,991,144,2291,377
246,185,465,221,1021,524
246,189,1031,175,2295,417
246,192,1034,170,2259,412
246,195,856,115,1768,249
246,196,1077,166,2231,407
247,11,802,337,1559,685
247,26,104,194,302,463
247,36,-11,488,103,880
247,45,354,269,775,608
247,87,243,187,888,448
247,153,689,328,1480,747
247,160,703,206,1213,383
247,162,402,203,936,488
247,167,703,406,1534,825
247,168,-141,267,-72,590
247,169,713,285,1528,642
247,170,584,282,1244,662
247,177,959,140,2257,369
247,179,441,274,1033,580
247,180,979,143,2283,378
247,185,467,222,1021,526
247,189,1019,177,2291,421
247,192,1021,171,2251,414
247,195,848,116,1763,250
247,196,1070,169,2229,412
248,11,801,340,1557,687
248,26,101,194,296,463
248,36,-12,495,102,889
248,45,353,258,774,598
248,87,229,186,872,447
248,153,682,328,1473,750
248,160,697,204,1195,377
248,162,401,203,926,486
248,167,695,407,1526,826
248,168,-149,266,-80,588
248,169,717,285,1522,639
248,170,581,279,1237,658
248,177,946,140,2246,370
248,179,467,226,1013,511
248,180,967,143,2275,378
248,185,462,238,1015,543
248,189,1008,179,2287,425
248,192,1007,173,2244,417
248,195,839,117,1758,251
248,196,1060,166,2225,411
249,11,800,342,1556,689
249,26,99,194,291,463
249,36,-13,502,102,898
249,45,356,256,770,590
249,87,215,185,855,445
249,153,677,327,1467,750
249,162,402,204,921,486
249,167,704,405,1525,825
249,168,-157,266,-88,586
249,169,715,284,1527,643
249,170,581,278,1225,650
249,177,933,140,2235,370
249,179,479,223,1008,500
249,180,954,143,2267,379
249,185,462,243,1013,549
249,189,996,182,2283,429
249,192,994,174,2237,419
249,195,831,118,1753,253
249,196,1051,165,2217,410
249,199,418,245,822,541
250,11,799,344,1554,691
250,26,99,196,288,466
250,36,-14,510,101,907
250,45,389,283,806,618
250,87,201,184,839,443
250,153,672,324,1461,750
250,162,402,206,917,489
250,167,704,405,1515,824
250,168,-164,265,-96,584
250,169,714,284,1522,643
250,170,580,278,1221,649
250,177,920,140,2224,370
250,179,475,222,1010,503
250,180,942,143,2259,380
250,185,459,246,1008,553
250,189,984,184,2279,433
250,192,980,175,2229,422
250,195,822,118,1748,254
250,196,1043,167,2211,414
250,199,380,252,801,561
251,11,798,346,1553,693
251,26,102,198,291,469
251,36,-15,517,101,916
251,45,390,265,808,601
251,87,187,184,823,441
251,153,675,325,1455,747
251,162,406,206,916,489
251,167,704,405,1507,824
251,168,-172,265,-104,582
251,169,712,284,1521,645
251,170,577,278,1220,652
251,177,906,139,2214,370
251,179,474,221,1007,501
251,180,930,143,2251,380
251,185,456,230,1004,539
251,189,973,186,2275,436
251,192,966,176,2222,424
251,195,814,119,1743,255
251,196,1034,167,2206,416
251,199,370,255,802,574
252,11,797,348,1551,694
252,26,108,200,296,474
252,36,-15,524,100,925
252,45,392,259,816,600
252,87,173,183,806,440
252,153,677,326,1451,746
252,162,406,206,915,491
252,167,705,405,1501,824
252,168,-179,264,-112,579
252,169,707,284,1522,650
252,170,584,280,1214,647
252,177,893,139,2203,370
252,179,473,219,1004,499
252,180,918,143,2243,381
252,185,456,225,998,531
252,189,961,189,2271,440
252,192,953,178,2215,427
252,195,805,120,1738,256
252,196,1026,169,2202,420
252,199,343,260,787,587
253,11,796,350,1550,696
253,26,115,201,301,477
253,36,-16,531,100,933
253,45,406,258,817,586
253,87,160,182,790,438
253,153,678,326,1451,748
253,162,418,205,898,475
253,167,699,405,1495,824
253,168,-187,263,-120,577
253,169,708,285,1518,649
253,170,579,281,1221,656
253,177,880,139,2192,371
253,179,471,218,1001,497
253,180,905,143,2234,381
253,185,456,224,995,529
253,189,949,191,2267,444
253,192,939,179,2207,430
253,195,797,120,1733,258
253,196,1127,158,2174,378
253,199,369,278,831,620
253,204,1052,173,2171,426
254,11,795,352,1548,698
254,26,115,202,300,478
254,36,-17,538,99,942
254,45,400,259,825,598
254,87,146,181,774,436
254,153,678,325,1450,749
254,162,406,205,905,488
254,167,693,405,1489,824
254,168,-195,263,-127,575
254,169,710,286,1516,651
254,170,577,282,1223,660
254,177,867,139,2181,371
254,179,467,224,1015,515
254,180,893,142,2226,382
254,185,462,226,988,523
254,189,938,194,2263,448
254,192,926,180,2200,432
254,195,788,121,1728,259
254,196,1134,157,2166,374
254,199,351,285,826,636
254,204,1043,177,2169,432
255,11,794,354,1547,700
255,26,113,202,297,480
255,36,-18,546,99,951
255,45,395,259,827,604
255,87,132,180,757,434
255,153,679,324,1448,747
255,162,407,205,897,485
255,167,688,405,1484,824
255,168,-202,262,-135,573
255,169,708,288,1516,655
255,170,575,282,1222,662
255,177,854,139,2170,371
255,179,471,226,1021,521
255,180,881,142,2218,383
255,185,475,251,1009,555
255,189,926,196,2259,452
255,192,912,182,2193,435
255,195,779,122,1723,260
255,196,1141,156,2159,370
255,199,334,292,822,653
255,204,1034,180,2168,438
256,11,793,356,1545,702
256,26,114,202,296,479
256,36,-19,553,98,960
256,45,395,256,831,603
256,153,681,323,1445,745
256,162,407,205,891,484
256,167,756,309,1479,684
256,168,-210,262,-143,571
256,169,707,290,1516,659
256,170,578,281,1214,655
256,177,840,138,2160,371
256,179,465,242,1025,547
256,180,869,142,2210,383
256,185,490,236,1003,527
256,189,915,198,2255,455
256,192,899,183,2185,437
256,195,771,123,1718,261
256,196,1148,154,2151,366
256,199,316,299,817,670
256,204,1023,184,2166,444
257,11,792,358,1544,704
257,26,131,203,313,481
257,36,-20,560,98,969
257,45,401,259,831,599
257,153,682,321,1440,741
257,162,408,206,885,483
257,167,610,316,1313,687
257,168,-217,261,-151,568
257,169,707,292,1517,663
257,170,600,282,1207,636
257,177,827,138,2149,371
257,179,394,280,980,610
257,180,857,142,2202,384
257,185,478,230,1010,532
257,189,903,201,2251,459
257,192,885,184,2178,440
257,195,762,123,1713,263
257,196,1156,153,2144,361
257,199,406,263,856,596
257,204,1017,190,2164,451
258,11,791,361,1542,706
258,26,136,206,320,487
258,45,405,257,842,601
258,153,680,321,1434,739
258,162,409,207,876,479
258,167,594,308,1290,676
258,168,-225,260,-159,566
258,169,720,293,1505,653
258,170,585,284,1213,651
258,177,814,138,2138,372
258,179,383,285,977,619
258,180,844,142,2194,384
258,185,474,226,1010,533
258,189,891,203,2247,463
258,192,872,185,2171,442
258,195,754,124,1707,264
258,196,1163,152,2137,357
258,199,413,258,878,602
258,204,1007,190,2159,454
259,11,720,312,1520,686
259,26,132,207,316,491
259,45,498,235,913,551
259,153,676,322,1431,742
259,162,400,207,879,488
259,167,578,301,1266,664
259,168,-233,260,-167,564
259,169,725,294,1501,650
259,170,576,285,1213,658
259,177,801,138,2127,372
259,179,373,290,974,629
259,180,832,142,2186,385
259,185,469,230,1008,540
259,189,880,205,2243,467
259,192,858,187,2163,445
259,195,745,125,1702,265
259,196,1170,151,2129,353
259,199,422,260,893,608
259,204,1001,192,2151,457
259,209,1029,193,2128,458
260,11,720,309,1515,683
260,26,138,209,322,494
260,45,512,233,924,546
260,153,671,322,1425,743
260,162,394,207,879,495
260,167,562,294,1242,653
260,168,-240,259,-175,562
260,169,716,295,1509,659
260,170,570,285,1210,661
260,177,788,137,2116,372
260,179,363,296,971,638
260,180,820,142,2177,386
260,185,472,225,1007,533
260,189,868,208,2239,471
260,192,845,188,2156,447
260,195,737,126,1697,266
260,196,1177,150,2122,349
260,199,428,261,903,613
260,204,995,194,2145,460
260,209,1019,194,2122,460
261,11,721,310,1512,684
261,26,138,210,323,497
261,45,526,230,935,541
261,153,670,324,1421,744
261,162,389,207,872,497
261,167,547,287,1219,642
261,168,-248,258,-183,559
261,169,721,295,1505,656
261,170,570,284,1208,659
261,177,775,137,2106,372
261,179,352,301,968,648
261,180,808,141,2169,386
261,185,474,224,1008,532
261,189,857,210,2235,475
261,192,831,189,2149,450
261,195,728,126,1692,268
261,196,1184,149,2114,344
261,199,436,263,914,617
261,204,988,196,2137,464
261,209,1009,195,2115,462
262,11,717,309,1510,684
262,26,138,211,322,498
262,45,539,228,945,537
262,153,664,328,1412,747
262,162,384,208,865,499
262,167,531,279,1195,630
262,168,-256,258,-191,557
262,169,718,296,1508,661
262,170,575,285,1205,655
262,177,761,137,2095,372
262,179,342,306,965,657
262,180,795,141,2161,387
262,185,477,225,1014,536
262,189,845,212,2231,478
262,192,817,191,2141,452
262,195,720,127,1687,269
262,196,1192,147,2107,340
262,199,438,264,917,620
262,204,980,198,2129,468
262,209,998,196,2110,466
263,11,713,309,1508,685
263,26,138,210,323,498
263,45,553,226,956,532
263,153,660,331,1410,752
263,162,382,209,858,500
263,167,555,287,1242,655
263,168,-263,257,-199,555
263,169,716,297,1510,664
263,170,598,286,1220,650
263,177,748,137,2084,372
263,179,331,311,962,667
263,180,783,141,2153,387
263,185,476,227,1015,539
263,189,833,215,2227,482
263,192,804,192,2134,455
263,195,711,128,1682,270
263,196,1199,146,2100,336
263,199,438,264,921,623
263,204,973,201,2120,472
263,209,989,199,2102,469
264,11,709,309,1506,686
264,26,142,211,328,498
264,45,567,223,967,528
264,153,655,334,1407,757
264,162,379,210,854,502
264,167,542,281,1225,647
264,169,713,297,1514,669
264,170,597,288,1226,655
264,179,321,317,960,676
264,180,771,141,2145,388
264,185,485,228,1026,542
264,189,822,217,2223,486
264,192,790,193,2127,457
264,195,703,129,1677,271
264,196,1206,145,2092,332
264,199,442,264,924,621
264,204,965,202,2110,475
264,209,980,201,2094,473
265,11,706,309,1504,686
265,26,159,213,347,502
265,45,580,221,978,523
265,153,652,336,1404,760
265,162,377,212,850,506
